TIMESTAMP(ms),IDLESPD(RPM),RPM(RPM),TPS(%),COOLTMP(DEG C),CELL,LBLM,RBLM,MAP(KPA),LO2(mV),RO2(mV),IAT(DEG C),ADV(DEG),SPEED(MPH),KNOCKRETARD(DEG),KNOCK,IAC,BARO(KPA),ADIGNVLT(VOLTS),LINT,RINT,MAF(G/s),LBPW(MSEC),RBPW(MSEC),CL,BLM,WOT
429439,800.00,2050.00,6.67,102.00,2,126,128,24.75,923.52,914.64,21.75,34,27,0.00,2061,61,24.75,13.50,112,115,16.18,2.21,2.29,1,1,0
429710,800.00,2050.00,6.67,102.00,2,126,128,24.38,901.32,919.08,21.75,34,27,0.00,2061,62,24.38,13.60,111,113,16.59,2.20,2.30,1,1,0
429980,800.00,2050.00,9.41,102.00,2,125,127,26.96,896.88,874.68,21.75,34,27,0.00,2061,64,26.96,13.60,109,112,19.76,2.55,2.66,1,1,0
430250,800.00,2050.00,9.80,102.00,2,125,127,28.80,710.40,794.76,21.75,34,26,0.00,2061,64,28.80,13.60,107,110,21.23,2.70,2.84,1,1,0
430521,800.00,2025.00,11.77,102.00,2,125,126,29.91,57.72,683.76,21.75,35,26,0.00,2061,66,29.91,13.60,117,109,23.23,3.22,3.08,1,1,0
430792,800.00,2050.00,13.73,102.00,2,125,126,32.49,57.72,199.80,21.00,35,27,0.00,2061,68,32.49,13.50,120,117,25.03,3.48,3.45,1,1,0
431061,800.00,2050.00,14.12,102.00,6,125,124,36.55,57.72,106.56,21.00,34,27,0.00,2061,68,36.55,13.50,124,118,28.62,4.29,4.03,1,1,0
431332,800.00,2075.00,14.12,102.00,6,125,124,35.08,106.56,75.48,21.00,34,27,0.00,2061,68,35.08,13.50,125,123,28.98,4.36,4.14,1,1,0
431603,800.00,2075.00,14.12,102.00,6,124,124,33.97,555.00,182.04,21.00,34,27,0.00,2061,68,33.97,13.60,118,124,28.57,4.33,4.15,1,1,0
431873,800.00,2125.00,14.12,102.00,6,124,123,33.97,190.92,457.32,21.00,34,28,0.00,2061,68,33.97,13.50,124,122,28.98,4.15,3.83,1,1,0
432146,800.00,2150.00,14.12,102.00,6,124,123,34.71,97.68,168.72,21.00,34,28,0.00,2061,68,34.71,13.50,126,123,29.18,4.17,4.06,1,1,0
432417,800.00,2175.00,14.12,102.00,6,124,122,34.34,777.00,683.76,21.00,35,28,0.00,2061,68,34.34,13.50,120,117,29.16,3.92,3.81,1,1,0
432696,800.00,2175.00,14.12,102.00,6,123,122,33.97,532.80,279.72,21.00,35,28,0.00,2061,68,33.97,13.60,119,124,28.98,3.92,4.00,1,1,0
432970,800.00,2175.00,14.12,102.00,6,123,121,33.60,173.16,306.36,21.00,35,28,0.00,2061,68,33.60,13.60,125,124,29.79,4.06,3.78,1,1,0
433243,800.00,2225.00,14.12,102.00,6,122,121,33.23,705.96,803.64,21.00,36,29,0.00,2061,69,33.23,13.50,119,118,29.59,3.78,3.92,1,1,0
433515,800.00,2250.00,17.26,102.00,6,122,120,36.18,102.12,124.32,21.00,35,29,0.00,2061,71,36.18,13.50,125,124,33.73,4.55,4.50,1,1,0
433785,800.00,2300.00,25.88,102.00,10,128,128,55.00,48.84,35.52,21.00,37,30,3.50,2061,79,55.00,13.40,131,131,56.01,7.78,7.57,1,1,0
434054,800.00,2350.00,34.12,102.00,10,128,128,70.50,93.24,102.12,21.00,34,31,9.50,2061,80,70.50,13.40,134,134,74.52,10.97,11.00,1,1,0
434325,800.00,2550.00,33.33,102.00,10,128,128,70.13,586.08,395.16,20.25,36,32,8.00,2061,80,70.13,13.40,127,133,74.13,9.77,9.66,1,1,0
434595,800.00,2675.00,33.33,102.00,11,129,128,65.34,97.68,150.96,20.25,37,34,6.50,2061,80,65.34,13.40,134,134,75.59,9.69,9.72,1,1,0
434868,800.00,2725.00,0.00,102.00,7,128,128,37.29,559.44,892.44,20.25,37,35,0.00,2061,80,37.29,13.50,129,129,43.48,4.46,8.32,1,1,0
435141,800.00,2475.00,0.00,102.00,3,128,128,18.47,945.72,879.12,20.25,36,35,0.00,2061,79,18.47,13.60,128,128,12.49,1.34,1.45,1,0,0
435412,800.00,2200.00,0.00,102.00,2,125,126,19.58,945.72,936.84,20.25,35,35,0.00,2061,77,19.58,13.60,128,128,12.50,1.75,1.79,1,0,0
435681,800.00,2000.00,9.80,102.00,2,125,126,22.90,959.04,927.96,20.25,34,35,0.00,2061,76,22.90,13.60,125,125,12.55,2.27,1.92,1,0,0
435953,800.00,3375.00,8.63,102.00,7,128,128,38.77,919.08,914.64,20.25,40,34,0.00,2061,80,38.77,13.30,124,124,66.00,8.26,5.57,1,1,0
436222,800.00,3150.00,0.00,102.00,3,128,128,15.89,892.44,834.72,20.25,39,34,0.00,2446,79,15.89,13.40,128,128,12.80,1.28,1.28,1,0,0
436493,800.00,2625.00,0.00,102.00,3,128,128,17.73,883.56,865.80,20.25,36,33,0.00,2446,78,17.73,13.50,128,128,12.87,1.50,1.46,1,0,0
436763,800.00,2325.00,0.00,102.00,2,125,126,18.84,923.52,919.08,20.25,36,33,0.00,2446,76,18.84,13.50,128,128,12.39,1.66,1.66,1,0,0
437033,800.00,2050.00,0.00,102.00,2,125,126,19.95,941.28,914.64,20.25,35,33,0.00,2446,75,19.95,13.60,128,128,12.32,1.85,1.88,1,0,0
437303,800.00,1875.00,0.00,102.00,1,122,123,21.42,941.28,910.20,20.25,35,33,0.00,2446,74,21.42,13.60,125,125,12.17,1.97,1.98,1,0,0
437574,800.00,1875.00,6.27,102.00,1,113,112,26.59,936.84,914.64,20.25,34,32,0.00,2446,72,26.59,13.60,121,122,16.61,2.43,2.46,1,1,0
437844,800.00,2200.00,10.59,102.00,2,125,126,27.70,697.08,701.52,20.25,35,32,0.00,2446,71,27.70,13.60,125,125,21.98,2.69,3.23,1,1,0
438114,800.00,2525.00,12.94,102.00,2,125,126,29.17,879.12,848.04,20.25,39,32,0.00,2446,70,29.17,13.50,124,123,26.63,3.25,3.23,1,1,0
438385,800.00,2425.00,13.73,102.00,2,125,126,28.80,856.92,843.60,20.25,39,32,0.00,2446,68,28.80,13.50,119,119,28.20,3.34,3.37,1,1,0
438655,800.00,2450.00,14.12,102.00,2,125,126,31.02,777.00,714.84,20.25,39,32,0.00,2446,68,31.02,13.50,117,117,29.59,3.48,3.54,1,1,0
438926,800.00,2425.00,14.90,102.00,2,124,125,31.76,594.96,790.32,20.25,39,32,0.00,2446,68,31.76,13.50,118,116,29.59,3.51,3.52,1,1,0
439195,800.00,2450.00,14.90,102.00,2,124,125,29.91,497.28,563.88,20.25,39,32,0.00,2446,69,29.91,13.50,117,116,30.53,3.77,3.57,1,1,0
439467,800.00,2475.00,20.39,102.00,6,122,120,38.03,355.20,275.28,20.25,39,32,0.00,2446,74,38.03,13.40,123,121,40.34,4.39,4.58,1,1,0
439738,800.00,2500.00,22.35,102.00,6,122,120,44.67,146.52,48.84,20.25,39,32,0.50,2446,76,44.67,13.40,124,123,46.02,5.54,5.31,1,1,0
440011,800.00,2550.00,23.53,102.00,6,122,120,46.89,75.48,39.96,20.25,39,33,1.00,2446,77,46.89,13.50,128,127,49.98,6.10,5.97,1,1,0
440281,800.00,2625.00,27.06,102.00,11,129,128,52.05,48.84,39.96,20.25,39,34,1.50,2446,80,52.05,13.50,131,131,58.27,6.82,6.74,1,1,0
440560,800.00,2725.00,32.94,102.00,11,129,128,63.49,66.60,66.60,20.25,39,35,5.00,2446,80,63.49,13.40,134,134,71.18,9.29,8.96,1,1,0
440831,800.00,2800.00,34.51,102.00,11,129,128,65.34,119.88,208.68,20.25,37,36,6.00,2446,80,65.34,13.50,138,137,80.76,10.19,10.12,1,1,0
441104,800.00,2925.00,37.26,102.00,11,129,128,67.18,253.08,177.60,20.25,37,38,6.50,2446,80,67.18,13.40,135,135,86.12,9.74,9.69,1,1,0
441377,800.00,3075.00,53.73,102.00,15,129,128,84.89,142.08,186.48,20.25,33,40,10.50,2446,80,84.89,13.30,138,137,115.30,13.32,12.48,1,1,0
441649,800.00,3350.00,69.41,102.00,15,129,128,94.86,959.04,919.08,20.25,32,43,10.50,2446,80,94.86,13.20,131,131,145.33,18.57,18.37,1,1,1
441920,800.00,3750.00,70.59,102.00,15,129,128,92.64,932.40,910.20,19.50,32,47,10.50,2446,80,92.64,13.20,125,125,161.93,17.43,17.53,1,0,1
442189,800.00,3925.00,70.59,102.00,15,129,128,90.43,901.32,892.44,19.50,34,50,10.00,2446,80,90.43,13.20,123,123,171.02,17.00,17.03,1,0,1
442460,800.00,3625.00,0.00,102.00,3,128,128,22.90,985.68,959.04,19.50,39,47,0.00,2720,80,22.90,13.50,128,128,16.01,1.30,1.25,1,0,1
442732,800.00,2900.00,0.00,102.00,3,128,128,17.37,848.04,803.64,19.50,37,49,0.00,2720,79,17.37,13.60,128,128,13.19,1.28,1.28,1,0,0
443001,800.00,2425.00,0.00,102.00,3,128,128,17.37,901.32,861.36,19.50,36,48,0.00,2720,77,17.37,13.60,128,128,12.54,1.59,1.56,1,0,0
443272,800.00,2175.00,0.00,102.00,2,124,124,19.21,941.28,932.40,19.50,35,48,0.00,2720,76,19.21,13.60,128,128,12.54,1.71,1.72,1,0,0
443543,800.00,1975.00,0.00,102.00,2,124,124,20.69,941.28,923.52,19.50,35,48,0.00,2720,75,20.69,13.70,125,125,12.24,1.86,1.85,1,1,0
443813,800.00,2050.00,0.00,102.00,2,124,124,20.32,941.28,910.20,19.50,35,47,0.00,2720,73,20.32,13.60,125,125,12.02,1.86,1.88,1,1,0
444081,800.00,2050.00,0.00,102.00,2,124,124,20.69,927.96,901.32,19.50,35,47,0.00,2720,72,20.69,13.60,128,128,11.72,1.83,1.83,1,1,0
444352,800.00,2025.00,0.00,102.00,2,124,124,20.32,777.00,666.00,19.50,10,46,0.00,2720,71,20.32,13.60,128,128,11.84,0.00,0.00,1,0,0
444622,800.00,1975.00,0.00,102.00,2,124,124,20.69,39.96,8.88,19.50,10,46,0.00,2720,69,20.69,13.60,128,128,11.79,0.00,0.00,1,1,0
444891,800.00,1950.00,0.00,102.00,2,124,124,21.06,4.44,4.44,19.50,10,45,0.00,2720,68,21.06,13.60,128,128,11.67,0.00,0.00,1,1,0
445166,800.00,1925.00,0.00,102.00,2,124,124,21.42,8.88,4.44,19.50,10,44,0.00,2720,67,21.42,13.60,128,128,11.52,0.00,0.00,1,1,0
445437,800.00,1875.00,0.00,102.00,1,122,122,21.06,8.88,4.44,19.50,10,44,0.00,2720,66,21.06,13.60,128,128,11.36,0.00,0.00,1,1,0
445707,800.00,1850.00,0.00,102.00,1,113,112,21.42,8.88,4.44,19.50,10,43,0.00,2720,64,21.42,13.60,128,128,11.03,0.00,0.00,1,1,0
445976,800.00,1850.00,0.00,102.00,1,113,110,21.06,8.88,4.44,19.50,10,42,0.00,2720,63,21.06,13.60,128,128,10.83,0.00,0.00,1,1,0
446245,800.00,1825.00,0.00,102.00,1,113,110,21.42,8.88,4.44,19.50,10,42,0.00,2720,62,21.42,13.60,128,128,10.79,0.00,0.00,1,1,0
446516,800.00,1800.00,0.00,102.00,1,113,110,21.42,8.88,4.44,19.50,10,41,0.00,2720,60,21.42,13.60,128,128,10.73,0.00,0.00,1,1,0
446786,800.00,1775.00,0.00,102.00,1,113,110,22.16,4.44,4.44,19.50,10,41,0.00,2720,59,22.16,13.60,128,128,10.64,0.00,0.00,1,1,0
447056,800.00,1750.00,0.00,102.00,1,113,110,22.53,8.88,4.44,19.50,10,40,0.00,2720,58,22.53,13.60,128,128,10.52,0.00,0.00,1,1,0
447327,800.00,1700.00,0.00,102.00,1,113,110,22.16,4.44,4.44,19.50,10,39,0.00,2720,56,22.16,13.70,128,128,10.34,0.00,0.00,1,1,0
447597,800.00,1675.00,0.00,102.00,1,113,110,23.27,8.88,4.44,19.50,10,39,0.00,2720,55,23.27,13.70,128,128,10.26,0.00,0.00,1,1,0
447870,800.00,1650.00,4.31,102.00,1,113,110,26.22,8.88,4.44,19.50,12,38,0.00,2720,59,26.22,13.70,133,133,14.05,2.43,2.30,1,1,0
448139,800.00,1650.00,8.24,102.00,1,113,110,30.65,31.08,35.52,19.50,19,38,0.00,2720,62,30.65,13.60,136,136,17.78,3.16,3.08,1,1,0
448419,800.00,1650.00,8.24,102.00,1,113,110,32.13,102.12,106.56,19.50,25,38,0.00,2720,62,32.13,13.60,138,139,18.09,3.43,3.33,1,1,0
448691,800.00,1575.00,8.24,102.00,1,113,110,32.49,799.20,839.16,19.50,30,37,0.00,2720,62,32.49,13.70,130,130,18.01,3.23,3.16,1,1,0
448965,800.00,1625.00,8.24,102.00,1,113,110,32.86,217.56,173.16,19.50,33,37,0.00,2720,62,32.86,13.60,136,136,17.84,3.25,3.30,1,1,0
449235,800.00,1600.00,8.24,102.00,1,113,111,32.86,79.92,115.44,19.50,33,37,0.00,2720,62,32.86,13.60,137,137,17.91,3.43,3.31,1,1,0
449506,800.00,1575.00,8.24,102.00,1,113,111,32.49,390.72,785.88,19.50,33,37,0.00,2720,62,32.49,13.70,139,132,18.14,3.52,3.30,1,1,0
449776,800.00,1600.00,8.24,102.00,1,113,111,34.34,825.84,781.44,19.50,33,37,0.00,2720,62,34.34,13.60,132,132,18.06,3.34,3.28,1,1,0
450046,800.00,1575.00,8.24,102.00,1,113,112,33.60,501.72,217.56,19.50,33,36,0.00,2720,62,33.60,13.60,131,137,18.14,3.34,3.43,1,1,0
450319,800.00,1575.00,8.24,102.00,1,114,112,33.97,208.68,834.72,19.50,32,36,0.00,2720,62,33.97,13.70,137,131,18.05,3.52,3.30,1,1,0
450589,800.00,1575.00,8.24,102.00,5,122,117,33.60,879.12,843.60,19.50,33,36,0.00,2720,62,33.60,13.60,131,128,18.11,3.62,3.42,1,1,0
450860,800.00,1550.00,8.24,102.00,5,122,117,33.60,901.32,803.64,19.50,32,36,0.00,2720,62,33.60,13.60,127,125,18.22,3.57,3.34,1,1,0
451129,800.00,1575.00,9.41,102.00,5,122,117,35.08,843.60,306.36,19.50,33,36,0.00,2720,64,35.08,13.60,124,133,18.98,3.66,3.56,1,1,0
451400,800.00,1525.00,9.41,102.00,5,122,117,36.18,608.28,750.36,19.50,32,36,0.00,2720,64,36.18,13.60,124,127,19.71,3.74,3.69,1,1,0
451670,800.00,1550.00,9.80,102.00,5,122,117,37.66,182.04,710.40,19.50,33,36,0.00,2720,64,37.66,13.60,132,124,21.12,4.24,3.86,1,1,0
451941,800.00,1525.00,9.80,102.00,5,122,117,38.03,825.84,146.52,19.50,32,36,0.00,2720,64,38.03,13.60,126,131,21.05,4.14,4.12,1,1,0
452212,800.00,1550.00,9.80,102.00,5,122,117,38.77,297.48,594.96,19.50,33,36,0.00,2720,64,38.77,13.60,131,126,20.96,4.14,4.18,1,1,0
452483,800.00,1550.00,9.80,102.00,5,122,117,38.40,142.08,142.08,19.50,32,36,0.00,2720,64,38.40,13.60,131,132,21.05,4.29,4.17,1,1,0
452753,800.00,1550.00,9.80,102.00,5,122,117,38.40,594.96,159.84,19.50,33,36,0.00,2720,64,38.40,13.60,127,133,20.89,4.30,4.17,1,1,0
453023,800.00,1550.00,9.80,102.00,5,122,117,37.66,705.96,794.76,19.50,33,36,0.00,2720,64,37.66,13.70,127,128,20.63,4.20,4.01,1,1,0
453293,800.00,1550.00,7.45,102.00,5,122,117,35.45,581.64,772.56,19.50,32,36,0.00,2720,63,35.45,13.70,126,127,18.05,3.71,3.57,1,1,0
453564,800.00,1525.00,6.27,102.00,5,122,117,32.86,888.00,768.12,19.50,32,35,0.00,2720,62,32.86,13.70,124,124,16.27,3.22,3.05,1,1,0
453835,800.00,1525.00,5.10,102.00,5,122,117,31.02,883.56,799.20,19.50,32,35,0.00,2720,61,31.02,13.60,120,121,15.36,2.98,2.88,1,1,0
454104,800.00,1525.00,4.31,102.00,5,122,117,29.91,830.28,821.40,19.50,32,35,0.00,2720,60,29.91,13.60,118,119,14.66,2.76,2.70,1,1,0
454375,800.00,1500.00,5.10,102.00,5,122,117,29.91,865.80,710.40,19.50,32,35,0.00,2720,59,29.91,13.70,116,119,14.72,2.70,2.64,1,1,0
454645,800.00,1500.00,5.10,102.00,5,122,117,30.28,821.40,253.08,19.50,32,35,0.00,2720,59,30.28,13.60,114,126,14.40,2.69,2.84,1,1,0
454914,800.00,1475.00,5.10,102.00,5,121,117,29.91,315.24,856.92,19.50,32,34,0.00,2720,59,29.91,13.70,124,120,14.45,2.69,2.70,1,1,0
455183,800.00,1450.00,5.10,102.00,5,121,116,30.28,213.12,523.92,19.50,32,34,0.00,2720,59,30.28,13.70,123,117,14.66,2.94,2.72,1,1,0
455454,800.00,1425.00,5.49,102.00,5,120,116,31.39,879.12,124.32,19.50,31,33,0.00,2720,59,31.39,13.60,117,124,15.19,2.85,2.94,1,1,0
455730,800.00,1450.00,5.49,102.00,5,120,116,31.39,275.28,115.44,19.50,32,33,0.00,2720,59,31.39,13.70,122,126,15.19,2.90,3.02,1,1,0
456000,800.00,1425.00,5.49,102.00,5,120,116,32.49,75.48,732.60,19.50,31,33,0.00,2720,59,32.49,13.60,122,120,15.07,3.08,2.91,1,1,0
456279,800.00,1400.00,5.49,102.00,5,120,116,31.76,115.44,572.76,19.50,31,33,0.00,2720,59,31.76,13.70,126,120,15.02,3.17,2.96,1,1,0
456551,800.00,1400.00,5.49,102.00,5,120,116,33.23,594.96,106.56,19.50,31,32,0.00,2720,59,33.23,13.60,119,126,15.30,3.25,3.10,1,1,0
456825,800.00,1375.00,5.49,102.00,5,119,116,33.23,821.40,168.72,19.50,31,32,0.00,2720,59,33.23,13.70,119,129,15.19,3.02,3.17,1,1,0
457095,800.00,1400.00,5.49,102.00,5,119,116,33.97,150.96,816.96,19.50,31,32,0.00,2720,59,33.97,13.60,124,122,14.97,3.20,3.08,1,1,0
457366,800.00,1350.00,5.49,102.00,5,119,116,33.60,75.48,226.44,19.50,31,31,0.00,2720,59,33.60,13.70,125,128,15.02,3.22,3.25,1,1,0
457636,800.00,1350.00,5.49,102.00,5,119,116,33.97,115.44,705.96,19.50,31,31,0.00,2720,59,33.97,13.70,128,122,14.97,3.34,3.10,1,1,0
457905,800.00,1350.00,5.49,102.00,5,119,116,33.60,293.04,599.40,19.50,31,31,0.00,2720,59,33.60,13.70,129,121,15.03,3.40,3.16,1,1,0
458175,800.00,1325.00,5.49,102.00,5,119,116,33.60,799.20,128.76,19.50,31,31,0.00,2720,59,33.60,13.70,122,127,15.38,3.27,3.31,1,1,0
458446,800.00,1325.00,5.49,102.00,5,119,116,33.97,293.04,745.92,19.50,31,31,0.00,2720,59,33.97,13.60,127,122,15.28,3.43,3.19,1,1,0
458716,800.00,1300.00,6.67,102.00,5,119,116,36.18,173.16,719.28,19.50,31,30,0.00,2720,62,36.18,13.60,127,121,16.15,3.65,3.36,1,1,0
458987,800.00,1300.00,8.24,102.00,5,119,116,38.77,159.84,88.80,19.50,31,30,0.00,2720,62,38.77,13.50,129,127,17.88,4.14,3.98,1,1,0
459256,800.00,1300.00,8.63,102.00,5,119,116,41.35,84.36,71.04,19.50,31,30,0.00,2720,62,41.35,13.70,132,129,18.50,4.32,4.15,1,1,0
459527,800.00,1300.00,9.41,102.00,5,119,116,42.83,48.84,66.60,19.50,31,30,0.50,2720,64,42.83,13.70,135,133,19.99,4.73,4.58,1,1,0
459797,800.00,1300.00,9.41,102.00,5,119,116,43.93,53.28,88.80,19.50,31,30,1.00,2720,64,43.93,13.60,138,135,20.15,5.00,4.75,1,1,0
460067,800.00,1300.00,9.80,102.00,5,119,116,44.30,88.80,106.56,19.50,31,30,1.00,2720,64,44.30,13.60,139,136,20.06,5.11,4.88,1,1,0
460338,800.00,1300.00,9.80,102.00,5,119,116,43.93,208.68,204.24,19.50,31,30,1.00,2720,64,43.93,13.70,140,138,20.36,5.11,4.91,1,1,0
460608,800.00,1300.00,9.80,102.00,5,119,116,43.93,754.80,839.16,19.50,31,30,1.00,2720,64,43.93,13.70,132,130,20.36,4.85,4.62,1,1,0
460878,800.00,1300.00,9.80,102.00,5,120,116,43.56,142.08,208.68,19.50,31,30,1.00,2720,64,43.56,13.60,138,135,20.36,5.08,4.82,1,1,0
461148,800.00,1300.00,10.59,102.00,5,120,116,45.78,111.00,115.44,19.50,31,30,1.00,2720,65,45.78,13.60,141,136,21.90,5.48,5.13,1,1,0
461419,800.00,1300.00,11.77,102.00,5,121,116,47.62,861.36,452.88,19.50,31,30,1.50,2720,66,47.62,13.60,134,131,23.16,5.54,5.42,1,1,0
461689,800.00,1300.00,11.77,102.00,5,121,116,48.36,777.00,79.92,19.50,31,30,1.50,2720,66,48.36,13.60,133,138,23.46,5.78,5.69,1,1,0
461960,800.00,1300.00,11.77,102.00,5,122,117,49.10,208.68,204.24,19.50,31,30,1.50,2720,67,49.10,13.60,139,141,24.14,6.06,5.89,1,1,0
462229,800.00,1325.00,12.55,102.00,5,122,117,48.73,870.24,723.72,19.50,31,31,1.50,2720,67,48.73,13.70,133,133,24.32,5.84,5.62,1,1,0
462504,800.00,1325.00,12.55,102.00,5,122,118,49.10,701.52,195.36,19.50,31,31,2.00,2720,67,49.10,13.70,130,138,24.62,5.77,5.89,1,1,0
462775,800.00,1325.00,12.55,102.00,5,123,118,48.73,173.16,799.20,19.50,31,31,1.50,2720,67,48.73,13.60,137,132,24.43,6.12,5.66,1,1,0
463046,800.00,1325.00,12.55,102.00,5,123,119,48.73,861.36,235.32,19.50,31,31,2.00,2720,67,48.73,13.70,131,137,24.45,5.80,5.86,1,1,0
463320,800.00,1350.00,12.55,102.00,5,123,119,48.73,768.12,745.92,19.50,31,31,1.50,2720,67,48.73,13.60,127,130,24.71,5.72,5.63,1,1,0
463592,800.00,1350.00,12.55,102.00,5,123,119,48.73,239.76,683.76,19.50,31,31,1.50,2720,67,48.73,13.60,135,130,24.73,6.04,5.83,1,1,0
463864,800.00,1350.00,12.55,102.00,5,123,119,48.36,839.16,790.32,19.50,32,32,1.50,2720,67,48.36,13.60,129,129,24.64,5.66,5.49,1,1,0
464137,800.00,1375.00,12.55,102.00,5,123,119,48.36,688.20,182.04,19.50,32,32,1.50,2720,67,48.36,13.50,127,134,24.64,5.62,5.69,1,1,0
464416,800.00,1375.00,12.55,101.25,5,123,119,48.36,217.56,808.08,18.75,31,32,1.50,2720,67,48.36,13.60,133,128,24.84,5.87,5.46,1,1,0
464691,800.00,1375.00,12.55,101.25,5,123,119,47.62,688.20,182.04,18.75,32,32,1.50,2720,67,47.62,13.70,127,133,24.96,5.80,5.62,1,1,0
464964,800.00,1400.00,12.55,101.25,5,123,119,47.99,643.80,603.84,18.75,32,32,1.50,2720,67,47.99,13.70,126,128,24.64,5.51,5.68,1,1,0
465234,800.00,1400.00,12.55,101.25,5,123,119,47.62,213.12,599.40,18.75,32,32,1.50,2720,67,47.62,13.60,132,127,24.85,5.74,5.43,1,1,0
465507,800.00,1400.00,12.55,101.25,5,123,119,47.62,816.96,230.88,18.75,32,32,1.50,2720,67,47.62,13.70,126,133,24.64,5.49,5.57,1,1,0
465778,800.00,1375.00,12.55,101.25,5,123,119,46.89,204.24,710.40,18.75,32,32,1.50,2720,67,46.89,13.70,131,127,24.96,5.65,5.33,1,1,0
466047,800.00,1375.00,12.55,101.25,5,123,119,47.25,159.84,142.08,18.75,32,32,1.50,2720,67,47.25,13.70,132,132,24.34,5.63,5.46,1,1,0
466320,800.00,1400.00,12.55,101.25,5,123,119,47.62,190.92,115.44,18.75,32,32,1.50,2720,67,47.62,13.70,134,134,24.64,5.86,5.62,1,1,0
466591,800.00,1375.00,12.55,101.25,5,123,119,46.89,848.04,830.28,18.75,32,32,1.50,2720,67,46.89,13.60,128,128,24.45,5.55,5.40,1,1,0
466861,800.00,1400.00,12.55,101.25,5,123,119,47.99,506.16,581.64,18.75,31,32,1.50,2720,67,47.99,13.60,127,127,24.75,5.54,5.33,1,1,0
467132,800.00,1375.00,12.55,101.25,5,123,119,47.62,195.36,186.48,18.75,32,32,1.50,2720,67,47.62,13.60,132,133,24.45,5.78,5.65,1,1,0
467403,800.00,1375.00,12.55,101.25,5,123,119,47.99,843.60,759.24,18.75,31,32,1.50,2720,67,47.99,13.60,127,127,25.14,5.62,5.43,1,1,0
467673,800.00,1350.00,12.55,101.25,5,123,119,47.99,364.08,204.24,18.75,31,31,1.50,2720,67,47.99,13.70,132,132,25.05,5.58,5.58,1,1,0
467943,800.00,1350.00,12.55,101.25,5,123,119,47.62,270.84,528.36,18.75,31,31,1.50,2720,67,47.62,13.60,132,127,24.64,5.87,5.69,1,1,0
468213,800.00,1325.00,12.55,101.25,5,123,119,48.36,816.96,421.80,18.75,31,31,1.50,2720,67,48.36,13.70,127,133,24.53,5.65,5.43,1,1,0
468484,800.00,1325.00,12.55,101.25,5,123,119,47.99,359.64,164.28,18.75,31,31,1.50,2720,67,47.99,13.70,132,134,24.64,5.63,5.77,1,1,0
468754,800.00,1325.00,12.55,101.25,5,123,119,48.36,195.36,803.64,18.75,31,31,1.50,2720,67,48.36,13.70,132,128,24.52,5.86,5.54,1,1,0
469023,800.00,1325.00,14.12,101.25,5,123,119,50.21,603.84,204.24,18.75,31,31,2.00,2720,68,50.21,13.70,127,133,27.32,6.06,5.80,1,1,0
469294,800.00,1325.00,14.12,101.25,5,123,119,54.63,257.52,821.40,18.75,31,31,3.50,2720,69,54.63,13.60,133,127,28.95,6.97,6.50,1,1,0
469567,800.00,1325.00,14.90,101.25,9,128,127,54.27,888.00,874.68,18.75,31,31,3.50,2720,69,54.27,13.60,126,124,29.47,7.03,6.96,1,1,0
469840,800.00,1350.00,14.90,101.25,9,128,127,54.63,870.24,865.80,18.75,31,31,4.00,2720,69,54.63,13.70,121,120,28.95,6.77,6.73,1,1,0
470109,800.00,1350.00,14.90,101.25,9,128,127,54.63,710.40,808.08,18.75,31,31,4.00,2720,69,54.63,13.60,120,119,29.31,6.59,6.42,1,1,0
470382,800.00,1350.00,10.59,101.25,9,128,127,51.68,270.84,701.52,18.75,31,31,2.50,2720,69,51.68,13.70,128,118,25.63,6.55,6.15,1,1,0
470655,800.00,1325.00,6.67,101.25,5,123,119,40.61,865.80,839.16,18.75,31,31,0.50,2720,68,40.61,13.70,122,125,17.58,4.04,4.38,1,1,0
470925,800.00,1325.00,2.35,101.25,5,123,119,35.45,865.80,861.36,18.75,31,31,0.00,2720,66,35.45,13.70,118,120,13.92,3.34,3.23,1,1,0
471198,800.00,1300.00,0.78,101.25,5,123,119,31.76,879.12,852.48,18.75,32,30,0.00,2720,65,31.76,13.70,115,117,12.09,2.84,2.75,1,1,0
471475,800.00,1300.00,0.00,101.25,5,123,119,29.91,883.56,843.60,18.75,32,30,0.00,2720,64,29.91,13.70,113,116,11.18,2.46,2.47,1,1,0
471748,800.00,1250.00,0.00,101.25,5,122,118,29.54,888.00,830.28,18.75,31,29,0.00,2720,62,29.54,13.70,112,115,11.03,2.35,2.35,1,1,0
472019,800.00,1225.00,0.00,101.25,5,122,118,28.44,883.56,803.64,18.75,31,28,0.00,2720,61,28.44,13.70,111,113,10.90,2.33,2.32,1,1,0
472289,800.00,1200.00,0.00,101.25,5,121,117,29.91,861.36,790.32,18.75,31,27,0.00,2720,60,29.91,13.80,109,113,10.83,2.32,2.32,1,1,0
472563,800.00,1150.00,0.00,101.25,5,120,117,31.02,772.56,639.36,18.75,30,26,0.00,2720,58,31.02,13.60,109,113,10.68,2.35,2.37,1,1,0
472833,800.00,1175.00,3.14,101.25,5,120,116,33.23,435.12,204.24,18.75,30,26,0.00,2720,58,33.23,13.70,118,120,12.87,2.72,2.76,1,1,0
473110,800.00,1475.00,6.67,101.25,5,120,116,34.71,71.04,106.56,18.75,32,26,0.00,2720,61,34.71,13.70,117,121,16.55,3.17,3.13,1,1,0
